Year,Time period,Commodity,Statistic type,Unit,Value
2006,Q4 Oct-Dec,Lamb and mutton,Farm production,"Million lbs, CWE",1.1
2006,Q4 Oct-Dec,Lamb and mutton,Imports,"Million lbs, CWE",52.3102
2006,Q4 Oct-Dec,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.211
2006,Q4 Oct-Dec,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,0.3204
2006,Q4 Oct-Dec,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,0.2851
2006,Q4 Oct-Dec,Lamb and mutton,Total disappearance,"Million lbs, CWE",96.0962
2006,Q4 Oct-Dec,Lamb and mutton,Total production,"Million lbs, CWE",48.1
2006,Q4 Oct-Dec,Lamb and mutton,Total supply,"Million lbs, CWE",115.4102
2006,Q4 Oct-Dec,Pork,Beginning stocks,"Million lbs, CWE",502
2006,Q4 Oct-Dec,Pork,Commercial production,"Million lbs, CWE",5624.8
2006,Q4 Oct-Dec,Pork,Ending stocks,"Million lbs, CWE",493
2006,Q4 Oct-Dec,Pork,Exports,"Million lbs, CWE",810.942
2006,Q4 Oct-Dec,Pork,Farm production,"Million lbs, CWE",5.9
2006,Q4 Oct-Dec,Pork,Imports,"Million lbs, CWE",254.395
2006,Q4 Oct-Dec,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,12.354
2006,Q4 Oct-Dec,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,16.9469
2006,Q4 Oct-Dec,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,13.1508
2006,Q4 Oct-Dec,Pork,Total disappearance,"Million lbs, CWE",5083.153
2006,Q4 Oct-Dec,Pork,Total production,"Million lbs, CWE",5630.7
2006,Q4 Oct-Dec,Pork,Total supply,"Million lbs, CWE",6387.095
2006,Q4 Oct-Dec,Total poultry,Beginning stocks,Million LBS,1161.183
2006,Q4 Oct-Dec,Total poultry,Condemnations,Million LBS,114.0107
2006,Q4 Oct-Dec,Total poultry,Ending stocks,Million LBS,955.958
2006,Q4 Oct-Dec,Total poultry,Exports,Million LBS,1608.039
2006,Q4 Oct-Dec,Total poultry,Federally inspected production,Million LBS,10432.799
2006,Q4 Oct-Dec,Total poultry,Imports,Million LBS,21.237
2006,Q4 Oct-Dec,Total poultry,Net ready-to-cook production,Million LBS,10318.7883
2006,Q4 Oct-Dec,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,29.7961
2006,Q4 Oct-Dec,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,26.3618
2006,Q4 Oct-Dec,Total poultry,Total disappearance,Million LBS,8937.2112
2006,Q4 Oct-Dec,Total poultry,Total supply,Million LBS,11501.2082
2006,Q4 Oct-Dec,Total red meat,Beginning stocks,"Million lbs, CWE",1167
2006,Q4 Oct-Dec,Total red meat,Commercial production,"Million lbs, CWE",12223.4
2006,Q4 Oct-Dec,Total red meat,Ending stocks,"Million lbs, CWE",1144.769
2006,Q4 Oct-Dec,Total red meat,Exports,"Million lbs, CWE",1122.652
2006,Q4 Oct-Dec,Total red meat,Farm production,"Million lbs, CWE",47
2006,Q4 Oct-Dec,Total red meat,Imports,"Million lbs, CWE",1028.4872
2006,Q4 Oct-Dec,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,40.6689
2006,Q4 Oct-Dec,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,29.8343
2006,Q4 Oct-Dec,Total red meat,Total disappearance,"Million lbs, CWE",12198.4662
2006,Q4 Oct-Dec,Total red meat,Total production,"Million lbs, CWE",12270.4
2006,Q4 Oct-Dec,Total red meat,Total supply,"Million lbs, CWE",14465.8872
2006,Q4 Oct-Dec,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",2328.183
2006,Q4 Oct-Dec,Total red meat and poultry,Commercial production,"Million lbs, CWE",22542.188
2006,Q4 Oct-Dec,Total red meat and poultry,Ending stocks,"Million lbs, CWE",2100.727
2006,Q4 Oct-Dec,Total red meat and poultry,Exports,"Million lbs, CWE",2730.691
2006,Q4 Oct-Dec,Total red meat and poultry,Imports,"Million lbs, CWE",1049.724
2006,Q4 Oct-Dec,Total red meat and poultry,Other production,"Million lbs, CWE",47
2006,Q4 Oct-Dec,Total red meat and poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,47.139
2006,Q4 Oct-Dec,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,70.465
2006,Q4 Oct-Dec,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,56.196
2006,Q4 Oct-Dec,Total red meat and poultry,Total disappearance,"Million lbs, CWE",21135.677
2006,Q4 Oct-Dec,Total red meat and poultry,Total production,"Million lbs, CWE",22589.188
2006,Q4 Oct-Dec,Total red meat and poultry,Total supply,"Million lbs, CWE",25967.095
2006,Q4 Oct-Dec,Turkeys,Beginning stocks,Million LBS,464.219
2006,Q4 Oct-Dec,Turkeys,Condemnations,Million LBS,19.3365
2006,Q4 Oct-Dec,Turkeys,Ending stocks,Million LBS,218.356
2006,Q4 Oct-Dec,Turkeys,Exports,Million LBS,149.64
2006,Q4 Oct-Dec,Turkeys,Federally inspected production,Million LBS,1476.069
2006,Q4 Oct-Dec,Turkeys,Imports,Million LBS,3.8753
2006,Q4 Oct-Dec,Turkeys,Net ready-to-cook production,Million LBS,1456.7325
2006,Q4 Oct-Dec,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,4.1
2006,Q4 Oct-Dec,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,5.1904
2006,Q4 Oct-Dec,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,5.1904
2006,Q4 Oct-Dec,Turkeys,Total disappearance,Million LBS,1556.8308
2006,Q4 Oct-Dec,Turkeys,Total supply,Million LBS,1924.8268
2006,Q4 Oct-Dec,U.S. population,Population,Million,299.946
2006,Q4 Oct-Dec,Veal,Beginning stocks,"Million lbs, CWE",4
2006,Q4 Oct-Dec,Veal,Commercial production,"Million lbs, CWE",39
2006,Q4 Oct-Dec,Veal,Ending stocks,"Million lbs, CWE",6
2006,Q4 Oct-Dec,Veal,Exports,"Million lbs, CWE",0
2006,Q4 Oct-Dec,Veal,Farm production,"Million lbs, CWE",2.9
2006,Q4 Oct-Dec,Veal,Imports,"Million lbs, CWE",0
2006,Q4 Oct-Dec,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.091
2006,Q4 Oct-Dec,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,0.133
2006,Q4 Oct-Dec,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,0.1104
2006,Q4 Oct-Dec,Veal,Total disappearance,"Million lbs, CWE",39.9
2006,Q4 Oct-Dec,Veal,Total production,"Million lbs, CWE",41.9
2006,Q4 Oct-Dec,Veal,Total supply,"Million lbs, CWE",45.9
2006,Yr Jan-Dec,Beef,Beginning stocks,"Million lbs, CWE",571
2006,Yr Jan-Dec,Beef,Commercial production,"Million lbs, CWE",26152
2006,Yr Jan-Dec,Beef,Ending stocks,"Million lbs, CWE",630
2006,Yr Jan-Dec,Beef,Exports,"Million lbs, CWE",1144.875
2006,Yr Jan-Dec,Beef,Farm production,"Million lbs, CWE",104.4
